Timestamp,Experiment Time (minutes),Reads,Selected Raw Samples,Selected Events,Estimated Bases
2023-11-21 14:05,1167,2129,261660254,4992390,4492178
2023-11-21 14:06,1168,2130,261753560,4994246,4493848
2023-11-21 14:07,1169,2130,261753560,4994246,4493848
2023-11-21 14:08,1170,2132,261877655,4995863,4495302
2023-11-21 14:09,1171,2132,261877655,4995863,4495302
2023-11-21 14:10,1172,2132,261877655,4995863,4495302
2023-11-21 14:11,1173,2133,261980670,4998014,4497237
2023-11-21 14:12,1174,2133,261980670,4998014,4497237
2023-11-21 14:13,1175,2134,261987229,4998194,4497399
2023-11-21 14:14,1176,2135,262004412,4998863,4498001
2023-11-21 14:15,1177,2136,262063032,4999353,4498442
2023-11-21 14:16,1178,2138,262725463,5005854,4504292
2023-11-21 14:17,1179,2138,262725463,5005854,4504292
2023-11-21 14:18,1180,2139,262750131,5006167,4504573
2023-11-21 14:19,1181,2141,263415837,5014376,4511960
2023-11-21 14:20,1182,2141,263415837,5014376,4511960
2023-11-21 14:21,1183,2142,264304223,5036988,4532310
2023-11-21 14:22,1184,2142,264304223,5036988,4532310
2023-11-21 14:23,1185,2143,264399250,5039006,4534126
2023-11-21 14:24,1186,2146,264555318,5042127,4536933
2023-11-21 14:25,1187,2149,265054184,5052306,4546092
2023-11-21 14:26,1188,2151,265401578,5060627,4553580
2023-11-21 14:27,1189,2151,265401578,5060627,4553580
2023-11-21 14:28,1190,2152,265704504,5064107,4556712
2023-11-21 14:29,1191,2152,265704504,5064107,4556712
2023-11-21 14:30,1192,2153,265751711,5064787,4557324
2023-11-21 14:31,1193,2155,266339023,5070699,4562644
2023-11-21 14:32,1194,2157,266636071,5073966,4565583
2023-11-21 14:33,1195,2160,266945023,5076892,4568215
2023-11-21 14:34,1196,2162,267118261,5081583,4572436
2023-11-21 14:35,1197,2162,267118261,5081583,4572436
2023-11-21 14:36,1198,2162,267118261,5081583,4572436
2023-11-21 14:37,1199,2162,267118261,5081583,4572436
2023-11-21 14:38,1200,2162,267118261,5081583,4572436
2023-11-21 14:39,1201,2162,267118261,5081583,4572436
2023-11-21 14:40,1202,2162,267118261,5081583,4572436
2023-11-21 14:41,1203,2163,267179709,5081863,4572688
2023-11-21 14:42,1204,2165,267517923,5085057,4575562
2023-11-21 14:43,1205,2165,267517923,5085057,4575562
2023-11-21 14:44,1206,2165,267517923,5085057,4575562
2023-11-21 14:45,1207,2165,267517923,5085057,4575562
2023-11-21 14:46,1208,2165,267517923,5085057,4575562
2023-11-21 14:47,1209,2165,267517923,5085057,4575562
2023-11-21 14:48,1210,2165,267517923,5085057,4575562
2023-11-21 14:49,1211,2167,267577868,5085655,4576099
2023-11-21 14:50,1212,2168,267660445,5086397,4576766
2023-11-21 14:51,1213,2168,267660445,5086397,4576766
2023-11-21 14:52,1214,2169,267693046,5086612,4576959
2023-11-21 14:53,1215,2170,267743792,5087208,4577495
2023-11-21 14:54,1216,2174,268115794,5093283,4582960
2023-11-21 14:55,1217,2177,268394023,5100259,4589236
2023-11-21 14:56,1218,2178,268502696,5100853,4589770
2023-11-21 14:57,1219,2180,269052963,5113888,4601500
2023-11-21 14:58,1220,2181,269104865,5114604,4602144
2023-11-21 14:59,1221,2182,269177465,5115750,4603175
2023-11-21 15:00,1222,2186,269768082,5131884,4617694
2023-11-21 15:01,1223,2188,269904081,5134530,4620074
2023-11-21 15:02,1224,2190,270347875,5145221,4629695
2023-11-21 15:03,1225,2191,270355189,5145407,4629862
2023-11-21 15:04,1226,2192,270407768,5146970,4631268
2023-11-21 15:05,1227,2192,270407768,5146970,4631268
2023-11-21 15:06,1228,2194,270486377,5148550,4632690
2023-11-21 15:07,1229,2196,270692973,5152562,4636300
2023-11-21 15:08,1230,2197,271099040,5157502,4640746
2023-11-21 15:09,1231,2202,271432640,5165269,4647733
2023-11-21 15:10,1232,2205,271617333,5169951,4651946
2023-11-21 15:11,1233,2205,271617333,5169951,4651946
2023-11-21 15:12,1234,2207,271907922,5176990,4658280
2023-11-21 15:13,1235,2210,272104860,5181571,4662401
2023-11-21 15:14,1236,2211,272120205,5181961,4662752
2023-11-21 15:15,1237,2211,272120205,5181961,4662752
2023-11-21 15:16,1238,2212,272144917,5182166,4662936
2023-11-21 15:17,1239,2213,272202223,5183280,4663938
2023-11-21 15:18,1240,2216,272420162,5187043,4667324
2023-11-21 15:19,1241,2216,272420162,5187043,4667324
2023-11-21 15:20,1242,2216,272420162,5187043,4667324
2023-11-21 15:21,1243,2218,272609085,5190200,4670164
2023-11-21 15:22,1244,2218,272609085,5190200,4670164
2023-11-21 15:23,1245,2219,272720718,5192859,4672557
2023-11-21 15:24,1246,2221,272971460,5198475,4677610
2023-11-21 15:25,1247,2224,273139631,5202345,4681092
2023-11-21 15:26,1248,2226,273373826,5207104,4685374
2023-11-21 15:27,1249,2229,274084862,5221496,4698326
2023-11-21 15:28,1250,2230,274094437,5221727,4698533
2023-11-21 15:29,1251,2230,274094437,5221727,4698533
2023-11-21 15:30,1252,2231,274578501,5235632,4711047
2023-11-21 15:31,1253,2232,274588717,5235831,4711226
2023-11-21 15:32,1254,2232,274588717,5235831,4711226
2023-11-21 15:33,1255,2233,275177874,5252452,4726184
2023-11-21 15:34,1256,2234,275222197,5253141,4726804
2023-11-21 15:35,1257,2236,275280462,5254530,4728054
2023-11-21 15:36,1258,2237,275401707,5257173,4730432
2023-11-21 15:37,1259,2237,275401707,5257173,4730432
2023-11-21 15:38,1260,2238,275893407,5265227,4737680
2023-11-21 15:39,1261,2239,275919142,5265828,4738220
2023-11-21 15:40,1262,2241,276164774,5270934,4742814
2023-11-21 15:41,1263,2241,276164774,5270934,4742814
2023-11-21 15:42,1264,2243,280887272,5441850,4896638
2023-11-21 15:43,1265,2244,280966150,5442428,4897158
2023-11-21 15:44,1266,2245,280972179,5442457,4897184
2023-11-21 15:45,1267,2246,281088848,5447139,4901397
2023-11-21 15:46,1268,2247,281731694,5471437,4923265
2023-11-21 15:47,1269,2249,281823013,5473243,4924890
2023-11-21 15:48,1270,2249,281823013,5473243,4924890
2023-11-21 15:49,1271,2249,281823013,5473243,4924890
2023-11-21 15:50,1272,2249,281823013,5473243,4924890
2023-11-21 15:51,1273,2250,281837925,5473465,4925089
2023-11-21 15:52,1274,2250,281837925,5473465,4925089
2023-11-21 15:53,1275,2250,281837925,5473465,4925089
2023-11-21 15:54,1276,2250,281837925,5473465,4925089
2023-11-21 15:55,1277,2251,281879355,5473908,4925487
2023-11-21 15:56,1278,2251,281879355,5473908,4925487
2023-11-21 15:57,1279,2252,283077677,5512295,4960035
2023-11-21 15:58,1280,2255,285393605,5598889,5037968
2023-11-21 15:59,1281,2255,285393605,5598889,5037968
2023-11-21 16:00,1282,2257,285794125,5615044,5052507
2023-11-21 16:01,1283,2258,285888820,5618813,5055899
2023-11-21 16:02,1284,2260,286118785,5625904,5062280
2023-11-21 16:03,1285,2261,286174947,5627172,5063421
2023-11-21 16:04,1286,2264,286683212,5644473,5078991
2023-11-21 16:05,1287,2266,287535393,5663982,5096548
2023-11-21 16:06,1288,2268,287750873,5668832,5100913
2023-11-21 16:07,1289,2270,287927987,5673325,5104956
2023-11-21 16:08,1290,2272,288006764,5675248,5106685
2023-11-21 16:09,1291,2274,288095404,5677284,5108516
2023-11-21 16:10,1292,2276,289088756,5699803,5128783
2023-11-21 16:11,1293,2277,289187511,5702168,5130911
2023-11-21 16:12,1294,2281,289479281,5708277,5136408
2023-11-21 16:13,1295,2282,289550136,5709942,5137906
2023-11-21 16:14,1296,2282,289550136,5709942,5137906
2023-11-21 16:15,1297,2285,289716821,5713787,5141365
2023-11-21 16:16,1298,2287,289798762,5715585,5142982
2023-11-21 16:17,1299,2289,289908280,5718499,5145604
2023-11-21 16:18,1300,2289,289908280,5718499,5145604
2023-11-21 16:19,1301,2289,289908280,5718499,5145604
2023-11-21 16:20,1302,2289,289908280,5718499,5145604
2023-11-21 16:21,1303,2293,289966140,5720175,5147111
2023-11-21 16:22,1304,2297,290100758,5721989,5148741
2023-11-21 16:23,1305,2300,290297242,5727410,5153619
2023-11-21 16:24,1306,2305,290456004,5731056,5156898
2023-11-21 16:25,1307,2310,290643126,5736409,5161714
2023-11-21 16:26,1308,2311,290668415,5736606,5161891
2023-11-21 16:27,1309,2314,291427517,5748244,5172364
2023-11-21 16:28,1310,2315,291465169,5748899,5172953
2023-11-21 16:29,1311,2319,291523848,5750104,5174036
2023-11-21 16:30,1312,2323,291612325,5752131,5175858
2023-11-21 16:31,1313,2328,292573836,5774402,5195900
2023-11-21 16:32,1314,2328,292573836,5774402,5195900
2023-11-21 16:33,1315,2328,292573836,5774402,5195900
2023-11-21 16:34,1316,2330,292648560,5776406,5197703
2023-11-21 16:35,1317,2334,292853622,5780213,5201127
2023-11-21 16:36,1318,2337,293038876,5785084,5205510
2023-11-21 16:37,1319,2344,293413483,5792379,5212072
2023-11-21 16:38,1320,2349,293586253,5797482,5216663
2023-11-21 16:39,1321,2352,293736951,5801262,5220064
2023-11-21 16:40,1322,2356,294041540,5811830,5229573
2023-11-21 16:41,1323,2360,294416049,5821736,5238487
2023-11-21 16:42,1324,2362,294434561,5822569,5239236
2023-11-21 16:43,1325,2363,294582052,5829123,5245134
2023-11-21 16:44,1326,2367,294761320,5831466,5247241
2023-11-21 16:45,1327,2368,294770650,5831913,5247643
2023-11-21 16:46,1328,2370,294848563,5835182,5250584
2023-11-21 16:47,1329,2373,294940925,5837934,5253060
2023-11-21 16:48,1330,2378,295119608,5841525,5256289
2023-11-21 16:49,1331,2381,295348088,5845133,5259535
2023-11-21 16:50,1332,2383,295773530,5853492,5267057
2023-11-21 16:51,1333,2386,296187817,5860117,5273017
2023-11-21 16:52,1334,2388,296238249,5862362,5275037
2023-11-21 16:53,1335,2388,296238249,5862362,5275037
2023-11-21 16:54,1336,2389,296341676,5864423,5276891
2023-11-21 16:55,1337,2389,296341676,5864423,5276891
2023-11-21 16:56,1338,2392,296525657,5870635,5282480
2023-11-21 16:57,1339,2393,296557243,5872067,5283768
2023-11-21 16:58,1340,2394,296603991,5874195,5285683
2023-11-21 16:59,1341,2395,296635618,5875649,5286991
2023-11-21 17:00,1342,2397,296704223,5878716,5289750
2023-11-21 17:01,1343,2398,296710406,5878745,5289776
2023-11-21 17:02,1344,2400,297096292,5887100,5297295
2023-11-21 17:03,1345,2402,297287287,5892273,5301950
2023-11-21 17:04,1346,2402,297287287,5892273,5301950
2023-11-21 17:05,1347,2403,297296635,5892690,5302325
2023-11-21 17:06,1348,2404,297305963,5893121,5302712
2023-11-21 17:07,1349,2407,297473401,5900430,5309289
2023-11-21 17:08,1350,2407,297473401,5900430,5309289
2023-11-21 17:09,1351,2407,297473401,5900430,5309289
2023-11-21 17:10,1352,2409,297511238,5902139,5310826
2023-11-21 17:11,1353,2411,297627039,5907317,5315486
2023-11-21 17:12,1354,2411,297627039,5907317,5315486
2023-11-21 17:13,1355,2414,297705660,5910374,5318236
2023-11-21 17:14,1356,2415,297766633,5913066,5320658
2023-11-21 17:15,1357,2415,297766633,5913066,5320658
2023-11-21 17:16,1358,2415,297766633,5913066,5320658
2023-11-21 17:17,1359,2415,297766633,5913066,5320658
2023-11-21 17:18,1360,2415,297766633,5913066,5320658
2023-11-21 17:19,1361,2417,297987530,5921445,5328198
2023-11-21 17:20,1362,2419,298067893,5923467,5330017
2023-11-21 17:21,1363,2421,298286764,5933062,5338651
2023-11-21 17:22,1364,2423,298412905,5938531,5343572
2023-11-21 17:23,1365,2425,298562735,5944925,5349326
2023-11-21 17:24,1366,2428,298649460,5946809,5351020
2023-11-21 17:25,1367,2428,298649460,5946809,5351020
2023-11-21 17:26,1368,2429,298882212,5957056,5360242
2023-11-21 17:27,1369,2431,299054294,5964500,5366941
2023-11-21 17:28,1370,2433,299210008,5971164,5372938
2023-11-21 17:29,1371,2435,299360185,5977728,5378844
2023-11-21 17:30,1372,2437,299482522,5983045,5383628
2023-11-21 17:31,1373,2438,299566495,5986673,5386893
2023-11-21 17:32,1374,2439,299871110,5999671,5398591
2023-11-21 17:33,1375,2441,299947100,6002986,5401573
2023-11-21 17:34,1376,2442,300106086,6009846,5407747
2023-11-21 17:35,1377,2444,300227645,6014817,5412220
2023-11-21 17:36,1378,2447,300379949,6019602,5416524
2023-11-21 17:37,1379,2447,300379949,6019602,5416524
2023-11-21 17:38,1380,2448,300547659,6026981,5423165
2023-11-21 17:39,1381,2450,300648527,6031467,5427202
2023-11-21 17:40,1382,2454,300832631,6039357,5434301
2023-11-21 17:41,1383,2455,300973014,6045570,5439892
2023-11-21 17:42,1384,2455,300973014,6045570,5439892
2023-11-21 17:43,1385,2456,301265135,6058638,5451653
2023-11-21 17:44,1386,2459,301422376,6065612,5457928
2023-11-21 17:45,1387,2460,301478801,6068202,5460259
2023-11-21 17:46,1388,2462,301556818,6071594,5463310
2023-11-21 17:47,1389,2464,301731997,6079385,5470321
2023-11-21 17:48,1390,2466,301887532,6086390,5476625
2023-11-21 17:49,1391,2468,301989693,6090376,5480211
2023-11-21 17:50,1392,2469,302109300,6095613,5484924
2023-11-21 17:51,1393,2471,302178065,6098708,5487708
2023-11-21 17:52,1394,2471,302178065,6098708,5487708
2023-11-21 17:53,1395,2471,302178065,6098708,5487708
2023-11-21 17:54,1396,2471,302178065,6098708,5487708
2023-11-21 17:55,1397,2472,302296397,6101294,5490035
2023-11-21 17:56,1398,2472,302296397,6101294,5490035
2023-11-21 17:57,1399,2474,302459011,6103306,5491844
2023-11-21 17:58,1400,2477,303306196,6116671,5503872
2023-11-21 17:59,1401,2478,303541633,6120770,5507561
2023-11-21 18:00,1402,2478,303541633,6120770,5507561
2023-11-21 18:01,1403,2481,303723883,6123822,5510307
2023-11-21 18:02,1404,2482,303912882,6126968,5513138
2023-11-21 18:03,1405,2484,304209012,6132037,5517699
2023-11-21 18:04,1406,2485,304280928,6133255,5518795
2023-11-21 18:05,1407,2485,304280928,6133255,5518795
2023-11-21 18:06,1408,2486,304556412,6137952,5523022
2023-11-21 18:07,1409,2487,304628057,6139163,5524111
2023-11-21 18:08,1410,2488,304703900,6139885,5524760
2023-11-21 18:09,1411,2490,305204618,6148195,5532238
2023-11-21 18:10,1412,2492,305349572,6150736,5534524
2023-11-21 18:11,1413,2493,305465426,6152795,5536377
2023-11-21 18:12,1414,2494,305677885,6156459,5539674
2023-11-21 18:13,1415,2494,305677885,6156459,5539674
2023-11-21 18:14,1416,2495,305971715,6161992,5544653
2023-11-21 18:15,1417,2497,306265015,6167546,5549650
2023-11-21 18:16,1418,2497,306265015,6167546,5549650
2023-11-21 18:17,1419,2500,306719151,6176256,5557487
2023-11-21 18:18,1420,2503,306839563,6178065,5559114
2023-11-21 18:19,1421,2505,307147442,6183226,5563758
2023-11-21 18:20,1422,2507,307279501,6185645,5565935
2023-11-21 18:21,1423,2509,307469072,6187679,5567765
2023-11-21 18:22,1424,2512,307655406,6190867,5570634
2023-11-21 18:23,1425,2514,307744023,6192355,5571972
2023-11-21 18:24,1426,2516,307928703,6195581,5574874
2023-11-21 18:25,1427,2517,308024871,6197118,5576257
2023-11-21 18:26,1428,2520,308262471,6201394,5580104
2023-11-21 18:27,1429,2520,308262471,6201394,5580104
2023-11-21 18:28,1430,2520,308262471,6201394,5580104
2023-11-21 18:29,1431,2520,308262471,6201394,5580104
2023-11-21 18:30,1432,2520,308262471,6201394,5580104
2023-11-21 18:31,1433,2520,308262471,6201394,5580104
2023-11-21 18:32,1434,2520,308262471,6201394,5580104
2023-11-21 18:33,1435,2521,308379043,6202856,5581419
2023-11-21 18:34,1436,2521,308379043,6202856,5581419
2023-11-21 18:35,1437,2521,308379043,6202856,5581419
2023-11-21 18:36,1438,2522,308387297,6203147,5581680
2023-11-21 18:37,1439,2522,308387297,6203147,5581680
2023-11-21 18:38,1440,2522,308387297,6203147,5581680
2023-11-21 18:39,1441,2522,308387297,6203147,5581680
2023-11-21 18:40,1442,2522,308387297,6203147,5581680
2023-11-21 18:41,1443,2522,308387297,6203147,5581680
2023-11-21 18:42,1444,2522,308387297,6203147,5581680
2023-11-21 18:43,1445,2524,308450037,6204524,5582919
2023-11-21 18:44,1446,2524,308450037,6204524,5582919
2023-11-21 18:45,1447,2524,308450037,6204524,5582919
2023-11-21 18:46,1448,2524,308450037,6204524,5582919
2023-11-21 18:47,1449,2525,308468201,6204672,5583052
2023-11-21 18:48,1450,2525,308468201,6204672,5583052
2023-11-21 18:49,1451,2525,308468201,6204672,5583052
2023-11-21 18:50,1452,2525,308468201,6204672,5583052
2023-11-21 18:51,1453,2525,308468201,6204672,5583052
2023-11-21 18:52,1454,2525,308468201,6204672,5583052
2023-11-21 18:53,1455,2525,308468201,6204672,5583052
2023-11-21 18:54,1456,2526,309393279,6216519,5593714
2023-11-21 18:55,1457,2526,309393279,6216519,5593714
2023-11-21 18:56,1458,2526,309393279,6216519,5593714
2023-11-21 18:57,1459,2526,309393279,6216519,5593714
2023-11-21 18:58,1460,2526,309393279,6216519,5593714
2023-11-21 18:59,1461,2526,309393279,6216519,5593714
2023-11-21 19:00,1462,2526,309393279,6216519,5593714
2023-11-21 19:01,1463,2526,309393279,6216519,5593714
2023-11-21 19:02,1464,2526,309393279,6216519,5593714
2023-11-21 19:03,1465,2527,309483979,6218399,5595406
2023-11-21 19:04,1466,2527,309483979,6218399,5595406
2023-11-21 19:05,1467,2527,309483979,6218399,5595406
2023-11-21 19:06,1468,2527,309483979,6218399,5595406
2023-11-21 19:07,1469,2527,309483979,6218399,5595406
2023-11-21 19:08,1470,2527,309483979,6218399,5595406
2023-11-21 19:09,1471,2528,309598949,6220923,5597677
2023-11-21 19:10,1472,2528,309598949,6220923,5597677
2023-11-21 19:11,1473,2528,309598949,6220923,5597677
2023-11-21 19:12,1474,2528,309598949,6220923,5597677
2023-11-21 19:13,1475,2528,309598949,6220923,5597677
2023-11-21 19:14,1476,2528,309598949,6220923,5597677
2023-11-21 19:15,1477,2528,309598949,6220923,5597677
2023-11-21 19:16,1478,2528,309598949,6220923,5597677
2023-11-21 19:17,1479,2529,309698687,6221867,5598526
2023-11-21 19:18,1480,2529,309698687,6221867,5598526
2023-11-21 19:19,1481,2529,309698687,6221867,5598526
2023-11-21 19:20,1482,2529,309698687,6221867,5598526
2023-11-21 19:21,1483,2529,309698687,6221867,5598526
2023-11-21 19:22,1484,2529,309698687,6221867,5598526
2023-11-21 19:23,1485,2529,309698687,6221867,5598526
2023-11-21 19:24,1486,2529,309698687,6221867,5598526
2023-11-21 19:25,1487,2529,309698687,6221867,5598526
2023-11-21 19:26,1488,2532,309732232,6222351,5598960
2023-11-21 19:27,1489,2532,309732232,6222351,5598960
2023-11-21 19:28,1490,2532,309732232,6222351,5598960
2023-11-21 19:29,1491,2533,309755689,6222581,5599167
2023-11-21 19:30,1492,2534,309842470,6224908,5601261
2023-11-21 19:31,1493,2534,309842470,6224908,5601261
2023-11-21 19:32,1494,2535,309937061,6226088,5602323
2023-11-21 19:33,1495,2535,309937061,6226088,5602323
2023-11-21 19:34,1496,2535,309937061,6226088,5602323
2023-11-21 19:35,1497,2535,309937061,6226088,5602323
2023-11-21 19:36,1498,2536,310119091,6230281,5606096
2023-11-21 19:37,1499,2537,310624743,6244719,5619090
2023-11-21 19:38,1500,2539,310885238,6251529,5625218
2023-11-21 19:39,1501,2540,310991607,6252568,5626153
2023-11-21 19:40,1502,2540,310991607,6252568,5626153
2023-11-21 19:41,1503,2540,310991607,6252568,5626153
2023-11-21 19:42,1504,2541,311073011,6254022,5627461
2023-11-21 19:43,1505,2541,311073011,6254022,5627461
2023-11-21 19:44,1506,2541,311073011,6254022,5627461
2023-11-21 19:45,1507,2542,311084205,6254260,5627675
2023-11-21 19:46,1508,2542,311084205,6254260,5627675
2023-11-21 19:47,1509,2542,311084205,6254260,5627675
2023-11-21 19:48,1510,2542,311084205,6254260,5627675
2023-11-21 19:49,1511,2545,311168445,6256033,5629269
2023-11-21 19:50,1512,2545,311168445,6256033,5629269
2023-11-21 19:51,1513,2545,311168445,6256033,5629269
2023-11-21 19:52,1514,2545,311168445,6256033,5629269
2023-11-21 19:53,1515,2546,311222744,6256679,5629850
2023-11-21 19:54,1516,2546,311222744,6256679,5629850
2023-11-21 19:55,1517,2546,311222744,6256679,5629850
2023-11-21 19:56,1518,2546,311222744,6256679,5629850
2023-11-21 19:57,1519,2547,311310796,6257586,5630666
2023-11-21 19:58,1520,2547,311310796,6257586,5630666
2023-11-21 19:59,1521,2547,311310796,6257586,5630666
2023-11-21 20:00,1522,2547,311310796,6257586,5630666
2023-11-21 20:01,1523,2547,311310796,6257586,5630666
2023-11-21 20:02,1524,2547,311310796,6257586,5630666
2023-11-21 20:03,1525,2547,311310796,6257586,5630666
2023-11-21 20:04,1526,2548,311354076,6258773,5631734
2023-11-21 20:05,1527,2549,311586172,6261741,5634405
2023-11-21 20:06,1528,2549,311586172,6261741,5634405
2023-11-21 20:07,1529,2549,311586172,6261741,5634405
2023-11-21 20:08,1530,2549,311586172,6261741,5634405
2023-11-21 20:09,1531,2549,311586172,6261741,5634405
2023-11-21 20:10,1532,2549,311586172,6261741,5634405
2023-11-21 20:11,1533,2549,311586172,6261741,5634405
2023-11-21 20:12,1534,2550,311592214,6261782,5634441
2023-11-21 20:13,1535,2550,311592214,6261782,5634441
2023-11-21 20:14,1536,2550,311592214,6261782,5634441
2023-11-21 20:15,1537,2550,311592214,6261782,5634441
2023-11-21 20:16,1538,2550,311592214,6261782,5634441
2023-11-21 20:17,1539,2550,311592214,6261782,5634441
2023-11-21 20:18,1540,2550,311592214,6261782,5634441
2023-11-21 20:19,1541,2551,311615570,6262195,5634812
2023-11-21 20:20,1542,2551,311615570,6262195,5634812
2023-11-21 20:21,1543,2551,311615570,6262195,5634812
2023-11-21 20:22,1544,2551,311615570,6262195,5634812
2023-11-21 20:23,1545,2551,311615570,6262195,5634812
2023-11-21 20:24,1546,2551,311615570,6262195,5634812
2023-11-21 20:25,1547,2551,311615570,6262195,5634812
2023-11-21 20:26,1548,2551,311615570,6262195,5634812
2023-11-21 20:27,1549,2551,311615570,6262195,5634812
2023-11-21 20:28,1550,2551,311615570,6262195,5634812
2023-11-21 20:29,1551,2551,311615570,6262195,5634812
2023-11-21 20:30,1552,2551,311615570,6262195,5634812
2023-11-21 20:31,1553,2551,311615570,6262195,5634812
2023-11-21 20:32,1554,2551,311615570,6262195,5634812
2023-11-21 20:33,1555,2551,311615570,6262195,5634812
2023-11-21 20:34,1556,2551,311615570,6262195,5634812
2023-11-21 20:35,1557,2552,311633626,6262495,5635082
2023-11-21 20:36,1558,2553,311676915,6263718,5636182
2023-11-21 20:37,1559,2553,311676915,6263718,5636182
2023-11-21 20:38,1560,2553,311676915,6263718,5636182
2023-11-21 20:39,1561,2553,311676915,6263718,5636182
2023-11-21 20:40,1562,2554,311701292,6264134,5636556
2023-11-21 20:41,1563,2554,311701292,6264134,5636556
2023-11-21 20:42,1564,2554,311701292,6264134,5636556
2023-11-21 20:43,1565,2554,311701292,6264134,5636556
2023-11-21 20:44,1566,2554,311701292,6264134,5636556
2023-11-21 20:45,1567,2554,311701292,6264134,5636556
2023-11-21 20:46,1568,2554,311701292,6264134,5636556
2023-11-21 20:47,1569,2554,311701292,6264134,5636556
2023-11-21 20:48,1570,2554,311701292,6264134,5636556
2023-11-21 20:49,1571,2554,311701292,6264134,5636556
2023-11-21 20:50,1572,2554,311701292,6264134,5636556
2023-11-21 20:51,1573,2554,311701292,6264134,5636556
2023-11-21 20:52,1574,2554,311701292,6264134,5636556
2023-11-21 20:53,1575,2554,311701292,6264134,5636556
2023-11-21 20:54,1576,2555,312176996,6275081,5646408
2023-11-21 20:55,1577,2555,312176996,6275081,5646408
2023-11-21 20:56,1578,2555,312176996,6275081,5646408
2023-11-21 20:57,1579,2555,312176996,6275081,5646408
2023-11-21 20:58,1580,2555,312176996,6275081,5646408
2023-11-21 20:59,1581,2556,312187144,6275130,5646452
2023-11-21 21:00,1582,2556,312187144,6275130,5646452
2023-11-21 21:01,1583,2557,312193354,6275170,5646488
2023-11-21 21:02,1584,2558,312278733,6277174,5648291
2023-11-21 21:03,1585,2560,312341439,6278962,5649900
2023-11-21 21:04,1586,2560,312341439,6278962,5649900
2023-11-21 21:05,1587,2562,312441119,6281177,5651892
2023-11-21 21:06,1588,2562,312441119,6281177,5651892
2023-11-21 21:07,1589,2563,312455799,6281421,5652111
2023-11-21 21:08,1590,2565,312666119,6284740,5655097
2023-11-21 21:09,1591,2565,312666119,6284740,5655097
2023-11-21 21:10,1592,2567,312707656,6285319,5655617
2023-11-21 21:11,1593,2568,312715585,6285581,5655852
2023-11-21 21:12,1594,2569,312723113,6285750,5656004
2023-11-21 21:13,1595,2570,312733382,6285949,5656183
2023-11-21 21:14,1596,2571,312824605,6287101,5657219
2023-11-21 21:15,1597,2571,312824605,6287101,5657219
2023-11-21 21:16,1598,2572,312876236,6287833,5657877
2023-11-21 21:17,1599,2573,312971062,6288648,5658610
2023-11-21 21:18,1600,2573,312971062,6288648,5658610
2023-11-21 21:19,1601,2573,312971062,6288648,5658610
2023-11-21 21:20,1602,2573,312971062,6288648,5658610
2023-11-21 21:21,1603,2573,312971062,6288648,5658610
2023-11-21 21:22,1604,2575,313237424,6296153,5665363
2023-11-21 21:23,1605,2577,313287584,6297171,5666278
2023-11-21 21:24,1606,2577,313287584,6297171,5666278
2023-11-21 21:25,1607,2577,313287584,6297171,5666278
2023-11-21 21:26,1608,2578,313299691,6297407,5666490
2023-11-21 21:27,1609,2579,313309859,6297615,5666677
2023-11-21 21:28,1610,2579,313309859,6297615,5666677
2023-11-21 21:29,1611,2579,313309859,6297615,5666677
2023-11-21 21:30,1612,2580,313544012,6299894,5668728
2023-11-21 21:31,1613,2580,313544012,6299894,5668728
2023-11-21 21:32,1614,2580,313544012,6299894,5668728
2023-11-21 21:33,1615,2581,313718065,6300935,5669664
2023-11-21 21:34,1616,2581,313718065,6300935,5669664
2023-11-21 21:35,1617,2581,313718065,6300935,5669664
2023-11-21 21:36,1618,2582,313737048,6301164,5669870
2023-11-21 21:37,1619,2583,313778276,6302014,5670635
2023-11-21 21:38,1620,2583,313778276,6302014,5670635
2023-11-21 21:39,1621,2583,313778276,6302014,5670635
2023-11-21 21:40,1622,2583,313778276,6302014,5670635
2023-11-21 21:41,1623,2583,313778276,6302014,5670635
2023-11-21 21:42,1624,2583,313778276,6302014,5670635
2023-11-21 21:43,1625,2584,313824960,6303236,5671734
2023-11-21 21:44,1626,2584,313824960,6303236,5671734
2023-11-21 21:45,1627,2584,313824960,6303236,5671734
2023-11-21 21:46,1628,2584,313824960,6303236,5671734
2023-11-21 21:47,1629,2586,314038087,6310438,5678214
2023-11-21 21:48,1630,2588,314190497,6314964,5682287
2023-11-21 21:49,1631,2588,314190497,6314964,5682287
2023-11-21 21:50,1632,2589,314294880,6315860,5683093
2023-11-21 21:51,1633,2590,314407089,6316803,5683941
2023-11-21 21:52,1634,2590,314407089,6316803,5683941
2023-11-21 21:53,1635,2590,314407089,6316803,5683941
2023-11-21 21:54,1636,2591,314594689,6321195,5687893
2023-11-21 21:55,1637,2591,314594689,6321195,5687893
2023-11-21 21:56,1638,2591,314594689,6321195,5687893
2023-11-21 21:57,1639,2591,314594689,6321195,5687893
2023-11-21 21:58,1640,2591,314594689,6321195,5687893
2023-11-21 21:59,1641,2591,314594689,6321195,5687893
2023-11-21 22:00,1642,2591,314594689,6321195,5687893
2023-11-21 22:01,1643,2592,314604378,6321440,5688113
2023-11-21 22:02,1644,2592,314604378,6321440,5688113
2023-11-21 22:03,1645,2592,314604378,6321440,5688113
2023-11-21 22:04,1646,2592,314604378,6321440,5688113
2023-11-21 22:05,1647,2594,314731521,6324719,5691063
