Experiment Time (minutes),Reads,Basecalled Reads Passed,Basecalled Reads Failed,Basecalled Reads Skipped,Selected Raw Samples,Selected Events,Estimated Bases,Basecalled Bases,Basecalled Samples
904,150997,0,0,0,4947589794,99157570,89173828,0,0
905,151058,0,0,0,4952704558,99262179,89267948,0,0
906,151123,0,0,0,4962919914,99449151,89436193,0,0
907,151185,0,0,0,4964629142,99486568,89469839,0,0
908,151251,0,0,0,4970401885,99614408,89584867,0,0
909,151324,0,0,0,4976534020,99730862,89689648,0,0
910,151402,0,0,0,4986529179,99978490,89912475,0,0
911,151463,0,0,0,4989005448,100029663,89958502,0,0
912,151517,0,0,0,4990205120,100052326,89978871,0,0
913,151582,0,0,0,4991621881,100082221,90005746,0,0
914,151642,0,0,0,4993462927,100117958,90037883,0,0
915,151686,0,0,0,4995151145,100172484,90086934,0,0
916,151742,0,0,0,4997939512,100217671,90127577,0,0
917,151794,0,0,0,4999957782,100252871,90159233,0,0
918,151854,0,0,0,5005050985,100362914,90258243,0,0
919,151908,0,0,0,5007099570,100408907,90299612,0,0
920,151948,0,0,0,5010486050,100472341,90356682,0,0
921,151999,0,0,0,5012735993,100517257,90397082,0,0
922,152060,0,0,0,5020666617,100673562,90537732,0,0
923,152111,0,0,0,5022229724,100711426,90571787,0,0
924,152155,0,0,0,5030202288,100862086,90707362,0,0
925,152202,0,0,0,5034332365,100935649,90773547,0,0
926,152253,0,0,0,5036098981,100972969,90807113,0,0
927,152310,0,0,0,5039206837,101032245,90860436,0,0
928,152355,0,0,0,5041898076,101079071,90902558,0,0
929,152410,0,0,0,5043735210,101108762,90929256,0,0
930,152460,0,0,0,5044721371,101133486,90951485,0,0
931,152524,0,0,0,5051132042,101262143,91067247,0,0
932,152572,0,0,0,5056431713,101348170,91144651,0,0
933,152619,0,0,0,5058401351,101386695,91179301,0,0
934,152673,0,0,0,5065449405,101512963,91292921,0,0
935,152728,0,0,0,5071926607,101648601,91414970,0,0
936,152781,0,0,0,5077694331,101855071,91600766,0,0
937,152795,0,0,0,5079417622,101886376,91628935,0,0
938,152806,0,0,0,5094565589,102110611,91830742,0,0
939,152820,0,0,0,5094712506,102113446,91833287,0,0
940,152845,0,0,0,5095119278,102121994,91840967,0,0
941,152924,0,0,0,5096060370,102141300,91858304,0,0
942,153002,0,0,0,5097683581,102172588,91886427,0,0
943,153083,0,0,0,5099392302,102210062,91920116,0,0
944,153177,0,0,0,5101672534,102254576,91960137,0,0
945,153270,0,0,0,5105045121,102328129,92026291,0,0
946,153341,0,0,0,5106800556,102365120,92059549,0,0
947,153431,0,0,0,5110028644,102431142,92118927,0,0
948,153504,0,0,0,5112103629,102483743,92166238,0,0
949,153597,0,0,0,5115184048,102564650,92239010,0,0
950,153665,0,0,0,5117636025,102626792,92294910,0,0
951,153731,0,0,0,5121113860,102705163,92365419,0,0
952,153830,0,0,0,5125434974,102800998,92451629,0,0
953,153917,0,0,0,5127486896,102840299,92486961,0,0
954,154009,0,0,0,5130017939,102890429,92532036,0,0
955,154100,0,0,0,5138099740,103060505,92685064,0,0
956,154167,0,0,0,5140612224,103103815,92724011,0,0
957,154232,0,0,0,5143222878,103158198,92772926,0,0
958,154301,0,0,0,5144724651,103189222,92800816,0,0
959,154390,0,0,0,5149531844,103309327,92908869,0,0
960,154477,0,0,0,5152904838,103385329,92977232,0,0
961,154552,0,0,0,5155455028,103442571,93028717,0,0
962,154637,0,0,0,5159512095,103529012,93106475,0,0
963,154707,0,0,0,5160996469,103560981,93135214,0,0
964,154778,0,0,0,5162867881,103600245,93170516,0,0
965,154869,0,0,0,5167595478,103708035,93267490,0,0
966,154974,0,0,0,5170503470,103763698,93317534,0,0
967,155045,0,0,0,5172665350,103803794,93353586,0,0
968,155122,0,0,0,5176167356,103877186,93419597,0,0
969,155177,0,0,0,5178095573,103915521,93454074,0,0
970,155247,0,0,0,5181469693,103994506,93525128,0,0
971,155338,0,0,0,5184542940,104052995,93577727,0,0
972,155420,0,0,0,5188389677,104129662,93646692,0,0
973,155490,0,0,0,5190947111,104186257,93697599,0,0
974,155560,0,0,0,5194692194,104257366,93761564,0,0
975,155650,0,0,0,5201124951,104360467,93854309,0,0
976,155719,0,0,0,5202849122,104400748,93890532,0,0
977,155779,0,0,0,5209376697,104572655,94045223,0,0
978,155853,0,0,0,5212018489,104628625,94095562,0,0
979,155933,0,0,0,5214778429,104681646,94143246,0,0
980,156022,0,0,0,5223140502,104854876,94299111,0,0
981,156082,0,0,0,5225706315,104905806,94344920,0,0
982,156141,0,0,0,5228157310,104951921,94386400,0,0
983,156196,0,0,0,5230847939,105018864,94446624,0,0
984,156272,0,0,0,5235633565,105128955,94545677,0,0
985,156324,0,0,0,5240082205,105229955,94636554,0,0
986,156388,0,0,0,5242515800,105281382,94682808,0,0
987,156449,0,0,0,5244631403,105329123,94725749,0,0
988,156512,0,0,0,5248728766,105399277,94788854,0,0
989,156584,0,0,0,5251946627,105467633,94850344,0,0
990,156658,0,0,0,5253465081,105497212,94876932,0,0
991,156713,0,0,0,5255120188,105527640,94904296,0,0
992,156770,0,0,0,5261439666,105613379,94981436,0,0
993,156831,0,0,0,5268823550,105804710,95153603,0,0
994,156882,0,0,0,5270201961,105827451,95174048,0,0
995,156949,0,0,0,5272865849,105875321,95217101,0,0
996,156996,0,0,0,5274830777,105905157,95243929,0,0
997,157056,0,0,0,5277347013,105966285,95298918,0,0
998,157117,0,0,0,5280861801,106032243,95358253,0,0
999,157192,0,0,0,5284554678,106111896,95429908,0,0
1000,157262,0,0,0,5289835047,106205601,95514208,0,0
1001,157325,0,0,0,5292573365,106277897,95579242,0,0
1002,157383,0,0,0,5296048900,106342200,95637087,0,0
1003,157441,0,0,0,5301858918,106429176,95715340,0,0
1004,157500,0,0,0,5304373484,106472739,95754521,0,0
1005,157548,0,0,0,5307473025,106528570,95804748,0,0
1006,157604,0,0,0,5310884069,106571890,95843711,0,0
1007,157667,0,0,0,5312443157,106600023,95869000,0,0
1008,157728,0,0,0,5315765185,106653614,95917204,0,0
1009,157788,0,0,0,5317730330,106687217,95947419,0,0
1010,157851,0,0,0,5319109038,106710530,95968372,0,0
1011,157908,0,0,0,5321559864,106750179,96004029,0,0
1012,157975,0,0,0,5324868268,106813741,96061202,0,0
1013,158022,0,0,0,5327691398,106869057,96110966,0,0
1014,158065,0,0,0,5328879483,106893160,96132637,0,0
1015,158123,0,0,0,5331561155,106942038,96176600,0,0
1016,158164,0,0,0,5333523091,106981558,96212148,0,0
1017,158211,0,0,0,5334683718,107005473,96233652,0,0
1018,158269,0,0,0,5336539630,107039984,96264686,0,0
1019,158314,0,0,0,5343038702,107181829,96392328,0,0
1020,158368,0,0,0,5344879882,107213450,96420762,0,0
1021,158426,0,0,0,5351240449,107345621,96539689,0,0
1022,158474,0,0,0,5353148484,107385170,96575260,0,0
1023,158527,0,0,0,5354936693,107416668,96603584,0,0
1024,158569,0,0,0,5356615408,107438713,96623409,0,0
1025,158611,0,0,0,5358583669,107475938,96656893,0,0
1026,158668,0,0,0,5360282852,107499780,96678324,0,0
1027,158720,0,0,0,5361659035,107531021,96706417,0,0
1028,158773,0,0,0,5364434903,107583523,96753647,0,0
1029,158826,0,0,0,5370421591,107732914,96888079,0,0
1030,158871,0,0,0,5372783577,107771193,96922507,0,0
1031,158888,0,0,0,5394315727,108061834,97184077,0,0
1032,158900,0,0,0,5394555598,108066825,97188563,0,0
1033,158932,0,0,0,5395118474,108076469,97197230,0,0
1034,158973,0,0,0,5395759745,108087776,97207390,0,0
1035,159039,0,0,0,5397286496,108116721,97233407,0,0
1036,159114,0,0,0,5399642069,108164569,97276436,0,0
1037,159187,0,0,0,5401545713,108196935,97305534,0,0
1038,159274,0,0,0,5403985452,108246315,97349932,0,0
1039,159359,0,0,0,5406240497,108293031,97391938,0,0
1040,159428,0,0,0,5408611274,108338102,97432467,0,0
1041,159520,0,0,0,5411222278,108393395,97482193,0,0
1042,159595,0,0,0,5412944980,108426492,97511944,0,0
1043,159679,0,0,0,5415799905,108493783,97572474,0,0
1044,159744,0,0,0,5419355857,108576561,97646943,0,0
1045,159820,0,0,0,5421959545,108621880,97687698,0,0
1046,159887,0,0,0,5423940888,108661188,97723045,0,0
1047,159962,0,0,0,5428909833,108775966,97826312,0,0
1048,160038,0,0,0,5434184984,108876431,97916693,0,0
1049,160099,0,0,0,5436957475,108940410,97974244,0,0
1050,160177,0,0,0,5440100238,108999261,98027175,0,0
1051,160261,0,0,0,5443620304,109091905,98110512,0,0
1052,160332,0,0,0,5447158987,109177875,98187850,0,0
1053,160410,0,0,0,5448738236,109209437,98216221,0,0
1054,160470,0,0,0,5450622064,109248350,98251216,0,0
1055,160539,0,0,0,5457192545,109373453,98363772,0,0
1056,160607,0,0,0,5459813028,109414659,98400832,0,0
1057,160667,0,0,0,5462224306,109453530,98435791,0,0
1058,160739,0,0,0,5466168990,109533654,98507872,0,0
1059,160814,0,0,0,5469412899,109601196,98568625,0,0
1060,160871,0,0,0,5470609173,109625211,98590212,0,0
1061,160925,0,0,0,5472374768,109654602,98616641,0,0
1062,160980,0,0,0,5475145326,109701882,98659166,0,0
1063,161044,0,0,0,5479770986,109795688,98743564,0,0
1064,161107,0,0,0,5483466337,109850567,98792925,0,0
1065,161172,0,0,0,5486534379,109929347,98863799,0,0
1066,161228,0,0,0,5489923087,109995725,98923516,0,0
1067,161284,0,0,0,5491878845,110039108,98962532,0,0
1068,161338,0,0,0,5492776668,110058020,98979530,0,0
1069,161395,0,0,0,5497873736,110125294,99040055,0,0
1070,161451,0,0,0,5499542772,110153325,99065259,0,0
1071,161516,0,0,0,5506073664,110285335,99184038,0,0
1072,161573,0,0,0,5508313360,110336608,99230157,0,0
1073,161622,0,0,0,5512518990,110451164,99333234,0,0
1074,161680,0,0,0,5516517547,110547042,99419495,0,0
1075,161744,0,0,0,5521946216,110628754,99493004,0,0
1076,161799,0,0,0,5524598702,110668380,99528643,0,0
1077,161849,0,0,0,5528697920,110744375,99597018,0,0
1078,161910,0,0,0,5532218952,110808247,99654477,0,0
1079,161968,0,0,0,5534770354,110852546,99694323,0,0
1080,162021,0,0,0,5538760616,110902271,99739052,0,0
1081,162073,0,0,0,5545493160,111076636,99895956,0,0
1082,162133,0,0,0,5549110642,111139690,99952676,0,0
1083,162200,0,0,0,5551500856,111200081,100006998,0,0
1084,162248,0,0,0,5553636872,111235384,100038748,0,0
1085,162298,0,0,0,5555223445,111268777,100068779,0,0
1086,162359,0,0,0,5557309359,111309361,100105278,0,0
1087,162426,0,0,0,5562161759,111396494,100183664,0,0
1088,162467,0,0,0,5565640232,111451206,100232885,0,0
1089,162519,0,0,0,5570445687,111539082,100311951,0,0
1090,162565,0,0,0,5571399941,111555628,100326822,0,0
1091,162623,0,0,0,5578633752,111663835,100424184,0,0
1092,162684,0,0,0,5580912810,111706912,100462931,0,0
1093,162733,0,0,0,5582745297,111739050,100491832,0,0
1094,162791,0,0,0,5586807933,111824074,100568326,0,0
1095,162852,0,0,0,5589077145,111856299,100597300,0,0
1096,162902,0,0,0,5593657927,111921542,100655998,0,0
1097,162949,0,0,0,5596034818,111959248,100689912,0,0
1098,163004,0,0,0,5598520808,112020920,100745393,0,0
1099,163043,0,0,0,5600449868,112049479,100771077,0,0
1100,163098,0,0,0,5603407476,112097610,100814370,0,0
1101,163173,0,0,0,5605647373,112141324,100853679,0,0
1102,163226,0,0,0,5608961208,112192747,100899937,0,0
1103,163272,0,0,0,5610227227,112218120,100922752,0,0
1104,163319,0,0,0,5618991970,112324107,101018119,0,0
1105,163369,0,0,0,5620660275,112355937,101046741,0,0
1106,163420,0,0,0,5622837494,112397790,101084386,0,0
1107,163472,0,0,0,5624239895,112425627,101109415,0,0
1108,163522,0,0,0,5625930571,112460696,101140955,0,0
1109,163562,0,0,0,5628345564,112497998,101174507,0,0
1110,163610,0,0,0,5629481972,112520627,101194850,0,0
1111,163651,0,0,0,5631322795,112558024,101228489,0,0
1112,163679,0,0,0,5632327309,112578231,101246659,0,0
1113,163728,0,0,0,5633924595,112604599,101270369,0,0
1114,163762,0,0,0,5636067567,112652267,101313256,0,0
1115,163804,0,0,0,5637105338,112670252,101329426,0,0
1116,163842,0,0,0,5638495458,112694557,101351283,0,0
1117,163899,0,0,0,5640148718,112726073,101379624,0,0
1118,163945,0,0,0,5641690384,112760571,101410657,0,0
1119,163997,0,0,0,5652155330,112995108,101621719,0,0
1120,164041,0,0,0,5653525565,113023329,101647095,0,0
1121,164095,0,0,0,5656451652,113082948,101700726,0,0
1122,164141,0,0,0,5658074929,113107245,101722573,0,0
1123,164185,0,0,0,5659686908,113138033,101750262,0,0
1124,164221,0,0,0,5663269279,113212026,101816838,0,0
1125,164232,0,0,0,5671575419,113352349,101943125,0,0
1126,164244,0,0,0,5671754896,113355548,101945999,0,0
1127,164259,0,0,0,5671996684,113360091,101950080,0,0
1128,164300,0,0,0,5672652971,113373693,101962305,0,0
1129,164367,0,0,0,5674478668,113409275,101994297,0,0
1130,164434,0,0,0,5676793154,113448311,102029400,0,0
1131,164486,0,0,0,5677987544,113468875,102047887,0,0
1132,164556,0,0,0,5680963067,113520316,102094154,0,0
1133,164617,0,0,0,5682411624,113549918,102120772,0,0
1134,164665,0,0,0,5683156399,113566289,102135484,0,0
1135,164725,0,0,0,5684780672,113593652,102160084,0,0
1136,164779,0,0,0,5686156223,113619299,102183140,0,0
1137,164832,0,0,0,5688783434,113669525,102228321,0,0
1138,164892,0,0,0,5690233106,113697532,102253500,0,0
1139,164954,0,0,0,5693465055,113757824,102307734,0,0
1140,165001,0,0,0,5696211064,113806513,102351536,0,0
1141,165060,0,0,0,5701532946,113922957,102456310,0,0
1142,165123,0,0,0,5704238866,113967888,102496716,0,0
1143,165189,0,0,0,5707105452,114025945,102548940,0,0
1144,165240,0,0,0,5708868695,114056524,102576442,0,0
1145,165290,0,0,0,5711031354,114105745,102620719,0,0
1146,165352,0,0,0,5713613344,114146081,102656994,0,0
1147,165411,0,0,0,5715279199,114180143,102687624,0,0
1148,165452,0,0,0,5717351333,114239425,102740959,0,0
1149,165506,0,0,0,5720631874,114307659,102802346,0,0
1150,165569,0,0,0,5723556849,114369000,102857525,0,0
1151,165622,0,0,0,5728743984,114481202,102958483,0,0
1152,165670,0,0,0,5729927435,114504322,102979272,0,0
1153,165720,0,0,0,5732348633,114553556,103023562,0,0
1154,165768,0,0,0,5734367139,114591298,103057503,0,0
1155,165821,0,0,0,5736063453,114625408,103088181,0,0
1156,165871,0,0,0,5739993441,114689978,103146269,0,0
1157,165918,0,0,0,5742176160,114735201,103186951,0,0
1158,165960,0,0,0,5743824266,114759517,103208814,0,0
1159,165997,0,0,0,5745267835,114790287,103236488,0,0
1160,166045,0,0,0,5747456972,114838959,103280272,0,0
1161,166096,0,0,0,5750341761,114899215,103334475,0,0
1162,166134,0,0,0,5751751611,114927771,103360158,0,0
1163,166165,0,0,0,5756329576,115005750,103430325,0,0
1164,166220,0,0,0,5759165908,115050660,103470718,0,0
1165,166270,0,0,0,5761114111,115085017,103501619,0,0
1166,166322,0,0,0,5762186125,115106115,103520586,0,0
1167,166374,0,0,0,5763210421,115124536,103537137,0,0
1168,166427,0,0,0,5764784633,115158055,103567282,0,0
1169,166480,0,0,0,5766040438,115183376,103590047,0,0
1170,166522,0,0,0,5769115927,115229074,103631159,0,0
1171,166571,0,0,0,5771721033,115293487,103689110,0,0
1172,166616,0,0,0,5774111329,115331332,103723150,0,0
1173,166667,0,0,0,5779630574,115410042,103793967,0,0
1174,166715,0,0,0,5782501255,115464433,103842897,0,0
1175,166768,0,0,0,5784569887,115502972,103877561,0,0
1176,166823,0,0,0,5786046353,115535089,103906441,0,0
1177,166866,0,0,0,5787607879,115563195,103931714,0,0
1178,166900,0,0,0,5790449511,115588505,103954478,0,0
1179,166946,0,0,0,5801620162,115745283,104095557,0,0
1180,167007,0,0,0,5804438038,115808265,104152215,0,0
1181,167048,0,0,0,5805197146,115823111,104165558,0,0
1182,167089,0,0,0,5806311745,115841623,104182200,0,0
1183,167127,0,0,0,5809053228,115887132,104223142,0,0
1184,167193,0,0,0,5814047168,115963305,104291667,0,0
1185,167248,0,0,0,5815780529,115992274,104317716,0,0
1186,167296,0,0,0,5820242149,116086733,104402707,0,0
1187,167336,0,0,0,5821328145,116103004,104417332,0,0
1188,167376,0,0,0,5823155831,116130975,104442488,0,0
1189,167424,0,0,0,5824255930,116150273,104459835,0,0
1190,167457,0,0,0,5825371363,116173540,104480761,0,0
1191,167488,0,0,0,5825940652,116186046,104492003,0,0
1192,167532,0,0,0,5828243163,116248664,104548342,0,0
1193,167570,0,0,0,5829155500,116265808,104563759,0,0
1194,167603,0,0,0,5830143275,116283538,104579703,0,0
1195,167650,0,0,0,5833625080,116339686,104630215,0,0
1196,167686,0,0,0,5835484747,116373120,104660293,0,0
1197,167727,0,0,0,5838675840,116444314,104724350,0,0
1198,167773,0,0,0,5842547237,116498453,104773051,0,0
1199,167808,0,0,0,5844873927,116551470,104820751,0,0
1200,167842,0,0,0,5856754257,116772623,105019774,0,0
1201,167876,0,0,0,5857934759,116802907,105047013,0,0
1202,167907,0,0,0,5859364869,116822458,105064596,0,0
1203,167940,0,0,0,5861618320,116884157,105120112,0,0
1204,167971,0,0,0,5862826795,116911269,105144502,0,0
1205,168003,0,0,0,5864727134,116950214,105179535,0,0
1206,168040,0,0,0,5867910584,117032518,105253590,0,0
1207,168064,0,0,0,5871277476,117133021,105344031,0,0
1208,168091,0,0,0,5873125020,117161854,105369967,0,0
1209,168115,0,0,0,5873716984,117173642,105380565,0,0
1210,168147,0,0,0,5876371701,117248704,105448105,0,0
1211,168183,0,0,0,5879144451,117317902,105510369,0,0
1212,168220,0,0,0,5880566112,117343683,105533556,0,0
1213,168249,0,0,0,5881694166,117368695,105556053,0,0
1214,168285,0,0,0,5887249047,117445789,105625421,0,0
1215,168322,0,0,0,5890093813,117491675,105666700,0,0
1216,168356,0,0,0,5890794868,117505328,105678972,0,0
1217,168385,0,0,0,5892017801,117530483,105701599,0,0
1218,168399,0,0,0,5904841988,117733736,105884522,0,0
1219,168409,0,0,0,5905004558,117736447,105886957,0,0
1220,168423,0,0,0,5905239579,117740571,105890661,0,0
1221,168462,0,0,0,5906059675,117760146,105908261,0,0
1222,168515,0,0,0,5907206913,117782394,105928259,0,0
1223,168581,0,0,0,5909216987,117826938,105968323,0,0
1224,168638,0,0,0,5910836990,117860709,105998687,0,0
1225,168682,0,0,0,5913011784,117901715,106035573,0,0
1226,168736,0,0,0,5914546822,117934190,106064777,0,0
1227,168782,0,0,0,5916534275,117969317,106096372,0,0
1228,168840,0,0,0,5918818327,118006484,106129798,0,0
1229,168895,0,0,0,5920810467,118048826,106167882,0,0
1230,168954,0,0,0,5923089552,118103282,106216863,0,0
1231,169029,0,0,0,5927011162,118190725,106295526,0,0
1232,169100,0,0,0,5929453710,118243827,106343286,0,0
1233,169173,0,0,0,5932142557,118304995,106398304,0,0
1234,169230,0,0,0,5936047074,118369551,106456376,0,0
1235,169296,0,0,0,5939412006,118436854,106516918,0,0
1236,169357,0,0,0,5941519528,118478069,106553985,0,0
1237,169430,0,0,0,5943681493,118522753,106594168,0,0
1238,169490,0,0,0,5945788155,118558593,106626399,0,0
1239,169547,0,0,0,5947928621,118607613,106670490,0,0
1240,169604,0,0,0,5952645327,118706018,106759029,0,0
1241,169668,0,0,0,5955518110,118770418,106816964,0,0
1242,169721,0,0,0,5957241885,118804382,106847507,0,0
1243,169793,0,0,0,5964541569,118921141,106952557,0,0
1244,169853,0,0,0,5967859337,118986537,107011383,0,0
1245,169902,0,0,0,5969641841,119023835,107044931,0,0
1246,169965,0,0,0,5971878309,119065618,107082503,0,0
1247,170011,0,0,0,5973219003,119088202,107102807,0,0
1248,170059,0,0,0,5975210781,119127312,107137987,0,0
1249,170113,0,0,0,5977582398,119171635,107177854,0,0
1250,170170,0,0,0,5979467497,119214416,107216327,0,0
1251,170219,0,0,0,5981460618,119264647,107261510,0,0
1252,170292,0,0,0,5985702171,119355862,107343571,0,0
1253,170347,0,0,0,5989046213,119414724,107396523,0,0
1254,170394,0,0,0,5990760745,119443714,107422592,0,0
1255,170450,0,0,0,5992611345,119472429,107448408,0,0
1256,170497,0,0,0,5993625032,119491154,107465243,0,0
1257,170546,0,0,0,5995312042,119526229,107496792,0,0
1258,170600,0,0,0,5998079741,119580366,107545492,0,0
1259,170655,0,0,0,5999889660,119612735,107574598,0,0
1260,170691,0,0,0,6001717566,119639396,107598578,0,0
1261,170740,0,0,0,6002962352,119662316,107619183,0,0
1262,170795,0,0,0,6004393730,119692944,107646725,0,0
1263,170838,0,0,0,6005925885,119725685,107676171,0,0
1264,170879,0,0,0,6007965637,119772001,107717838,0,0
1265,170923,0,0,0,6009003567,119795579,107739039,0,0
1266,170962,0,0,0,6013867752,119862739,107799465,0,0
1267,171002,0,0,0,6015363355,119889649,107823666,0,0
1268,171036,0,0,0,6017997854,119952041,107879805,0,0
1269,171079,0,0,0,6020305719,120001973,107924726,0,0
1270,171121,0,0,0,6024893417,120093796,108007348,0,0
1271,171156,0,0,0,6025611327,120105486,108017854,0,0
1272,171195,0,0,0,6028234544,120165636,108071973,0,0
1273,171238,0,0,0,6029232547,120185272,108089628,0,0
1274,171275,0,0,0,6029937250,120199096,108102053,0,0
1275,171319,0,0,0,6033072773,120278023,108173068,0,0
1276,171354,0,0,0,6034125299,120298679,108191645,0,0
1277,171394,0,0,0,6035520895,120327825,108217863,0,0
1278,171433,0,0,0,6037126900,120358540,108245490,0,0
1279,171471,0,0,0,6040663892,120431203,108310870,0,0
1280,171506,0,0,0,6041974658,120456013,108333181,0,0
1281,171547,0,0,0,6043207046,120483536,108357933,0,0
1282,171589,0,0,0,6047167708,120561128,108427746,0,0
1283,171615,0,0,0,6048219455,120580451,108445126,0,0
1284,171655,0,0,0,6053781451,120662954,108519360,0,0
1285,171696,0,0,0,6055900063,120700269,108552921,0,0
1286,171748,0,0,0,6058222633,120734362,108583583,0,0
1287,171797,0,0,0,6063458284,120821102,108661630,0,0
1288,171833,0,0,0,6071352807,121000495,108823069,0,0
1289,171862,0,0,0,6073544431,121042329,108860708,0,0
1290,171899,0,0,0,6075758070,121071410,108886865,0,0
1291,171924,0,0,0,6076369975,121081175,108895644,0,0
1292,171960,0,0,0,6078076575,121120379,108930913,0,0
1293,171996,0,0,0,6080090469,121154518,108961622,0,0
1294,172033,0,0,0,6082622962,121219582,109020166,0,0
1295,172070,0,0,0,6091531533,121408274,109189975,0,0
1296,172103,0,0,0,6094967561,121485740,109259677,0,0
1297,172140,0,0,0,6097256617,121539581,109308119,0,0
1298,172165,0,0,0,6098627879,121569684,109335201,0,0
1299,172200,0,0,0,6102483721,121631086,109390448,0,0
1300,172242,0,0,0,6108537930,121693237,109446366,0,0
1301,172286,0,0,0,6109999252,121722779,109472935,0,0
1302,172322,0,0,0,6112792596,121775981,109520801,0,0
1303,172354,0,0,0,6114638323,121805012,109546914,0,0
1304,172400,0,0,0,6117710124,121854424,109591362,0,0
1305,172437,0,0,0,6119493856,121896211,109628956,0,0
1306,172458,0,0,0,6120234171,121910151,109641491,0,0
1307,172489,0,0,0,6121091797,121925167,109654989,0,0
1308,172521,0,0,0,6123851971,121968352,109693841,0,0
1309,172565,0,0,0,6126828392,122014225,109735109,0,0
1310,172592,0,0,0,6128539723,122051160,109768340,0,0
1311,172605,0,0,0,6131476528,122101933,109814028,0,0
1312,172611,0,0,0,6131560033,122103192,109815157,0,0
1313,172625,0,0,0,6131828668,122108079,109819550,0,0
1314,172665,0,0,0,6132614841,122122394,109832417,0,0
1315,172731,0,0,0,6134993870,122168115,109873532,0,0
1316,172774,0,0,0,6136626630,122196040,109898644,0,0
1317,172828,0,0,0,6138848300,122239802,109938009,0,0
1318,172870,0,0,0,6139641460,122253787,109950576,0,0
1319,172928,0,0,0,6142381463,122311964,110002911,0,0
1320,172971,0,0,0,6143807435,122347000,110034424,0,0
1321,173018,0,0,0,6146405014,122410151,110091239,0,0
1322,173067,0,0,0,6150328599,122494775,110167379,0,0
1323,173108,0,0,0,6151579051,122517602,110187907,0,0
1324,173163,0,0,0,6156025285,122621109,110281039,0,0
1325,173212,0,0,0,6158370657,122671348,110326230,0,0
1326,173259,0,0,0,6162861865,122792829,110435540,0,0
1327,173324,0,0,0,6165685904,122840479,110478395,0,0
1328,173378,0,0,0,6168718135,122916092,110546421,0,0
1329,173432,0,0,0,6173935628,123028424,110647499,0,0
1330,173464,0,0,0,6176102198,123072772,110687398,0,0
1331,173504,0,0,0,6177899028,123111864,110722564,0,0
1332,173551,0,0,0,6180789669,123177691,110781787,0,0
1333,173599,0,0,0,6182669349,123213452,110813948,0,0
1334,173633,0,0,0,6183614164,123229367,110828259,0,0
1335,173675,0,0,0,6185400745,123265061,110860365,0,0
1336,173735,0,0,0,6187490185,123298078,110890049,0,0
1337,173775,0,0,0,6189429991,123334623,110922922,0,0
1338,173813,0,0,0,6191902593,123383613,110966995,0,0
1339,173854,0,0,0,6192770877,123402154,110983663,0,0
1340,173895,0,0,0,6194600119,123434211,111012493,0,0
1341,173937,0,0,0,6196009234,123455584,111031712,0,0
1342,173979,0,0,0,6197796466,123486995,111059963,0,0
1343,174025,0,0,0,6201569037,123557266,111123185,0,0
1344,174061,0,0,0,6203625117,123587459,111150342,0,0
1345,174100,0,0,0,6204814213,123609038,111169747,0,0
1346,174131,0,0,0,6209080898,123694951,111247055,0,0
1347,174161,0,0,0,6210469204,123726189,111275156,0,0
1348,174192,0,0,0,6213606926,123786313,111329253,0,0
1349,174233,0,0,0,6215442088,123822581,111361877,0,0
1350,174269,0,0,0,6216470324,123846307,111383214,0,0
1351,174316,0,0,0,6217912633,123876060,111409971,0,0
1352,174357,0,0,0,6220076493,123927935,111456639,0,0
1353,174388,0,0,0,6221332132,123955106,111481079,0,0
1354,174427,0,0,0,6227336908,124113000,111623167,0,0
1355,174469,0,0,0,6232700472,124256315,111752131,0,0
1356,174510,0,0,0,6233701526,124280784,111774131,0,0
1357,174541,0,0,0,6236796356,124382548,111865705,0,0
1358,174575,0,0,0,6238732191,124419278,111898746,0,0
1359,174608,0,0,0,6239848255,124436825,111914524,0,0
1360,174638,0,0,0,6242318933,124478123,111951681,0,0
1361,174675,0,0,0,6244726861,124525784,111994562,0,0
1362,174706,0,0,0,6248428041,124580788,112044052,0,0
1363,174744,0,0,0,6250955535,124636976,112094602,0,0
1364,174781,0,0,0,6253404293,124679498,112132854,0,0
1365,174817,0,0,0,6255144860,124721034,112170221,0,0
1366,174865,0,0,0,6256593609,124750144,112196396,0,0
1367,174907,0,0,0,6259853867,124802984,112243933,0,0
1368,174930,0,0,0,6260850778,124818900,112258248,0,0
1369,174961,0,0,0,6262607277,124851716,112287766,0,0
1370,174993,0,0,0,6264996141,124883078,112315976,0,0
1371,175029,0,0,0,6267447375,124936090,112363672,0,0
1372,175057,0,0,0,6268272805,124951053,112377127,0,0
1373,175094,0,0,0,6272282782,125012992,112432856,0,0
1374,175123,0,0,0,6274122194,125052527,112468425,0,0
1375,175157,0,0,0,6277939042,125111594,112521568,0,0
1376,175190,0,0,0,6280469961,125153358,112559142,0,0
1377,175218,0,0,0,6281427927,125168850,112573071,0,0
1378,175259,0,0,0,6282848584,125188647,112590871,0,0
1379,175294,0,0,0,6285093478,125214179,112613830,0,0
1380,175326,0,0,0,6286542816,125235744,112633226,0,0
1381,175350,0,0,0,6288525904,125269666,112663744,0,0
1382,175387,0,0,0,6292897308,125324935,112713468,0,0
1383,175411,0,0,0,6294813242,125352987,112738704,0,0
1384,175447,0,0,0,6296319020,125379489,112762540,0,0
1385,175482,0,0,0,6298973708,125442745,112819455,0,0
