Experiment Time (minutes),Reads,Basecalled Reads Passed,Basecalled Reads Failed,Basecalled Reads Skipped,Selected Raw Samples,Selected Events,Estimated Bases,Basecalled Bases,Basecalled Samples
507,4259,0,0,0,464088517,9822628,8838407,0,0
508,4262,0,0,0,465017408,9842019,8855857,0,0
509,4266,0,0,0,466080690,9860232,8872246,0,0
510,4270,0,0,0,466830213,9874374,8884972,0,0
511,4270,0,0,0,466830213,9874374,8884972,0,0
512,4279,0,0,0,469794792,9922609,8928379,0,0
513,4286,0,0,0,471290178,9948878,8952018,0,0
514,4292,0,0,0,471651782,9955396,8957882,0,0
515,4297,0,0,0,471914547,9961385,8963270,0,0
516,4300,0,0,0,471984022,9963363,8965049,0,0
517,4308,0,0,0,472666270,9974954,8975478,0,0
518,4314,0,0,0,473856727,9989966,8988987,0,0
519,4319,0,0,0,474077119,9993261,8991950,0,0
520,4323,0,0,0,474300261,9997673,8995920,0,0
521,4328,0,0,0,476755855,10035540,9029997,0,0
522,4331,0,0,0,477184528,10045249,9038733,0,0
523,4336,0,0,0,477406067,10048943,9042056,0,0
524,4339,0,0,0,477800974,10052810,9045535,0,0
525,4342,0,0,0,477970030,10055090,9047586,0,0
526,4347,0,0,0,478187092,10057973,9050179,0,0
527,4348,0,0,0,478237275,10058824,9050944,0,0
528,4351,0,0,0,478611728,10063929,9055537,0,0
529,4360,0,0,0,478913499,10069716,9060740,0,0
530,4360,0,0,0,478913499,10069716,9060740,0,0
531,4364,0,0,0,484291976,10237568,9211805,0,0
532,4365,0,0,0,484353746,10238982,9213077,0,0
533,4367,0,0,0,484529798,10239989,9213982,0,0
534,4375,0,0,0,484734263,10242899,9216598,0,0
535,4377,0,0,0,485093339,10248393,9221542,0,0
536,4383,0,0,0,486514468,10265874,9237273,0,0
537,4387,0,0,0,486723672,10268239,9239399,0,0
538,4391,0,0,0,487044376,10273725,9244334,0,0
539,4393,0,0,0,487197954,10278952,9249038,0,0
540,4397,0,0,0,488050745,10293182,9261843,0,0
541,4399,0,0,0,488207365,10296749,9265053,0,0
542,4401,0,0,0,488677536,10308392,9275530,0,0
543,4403,0,0,0,489209698,10314993,9281470,0,0
544,4408,0,0,0,491699652,10354560,9317078,0,0
545,4414,0,0,0,492975167,10379966,9339940,0,0
546,4416,0,0,0,493315516,10384248,9343793,0,0
547,4421,0,0,0,493600106,10387711,9346907,0,0
548,4428,0,0,0,494085791,10399741,9357731,0,0
549,4428,0,0,0,494085791,10399741,9357731,0,0
550,4432,0,0,0,495070619,10422555,9378262,0,0
551,4437,0,0,0,495630548,10431216,9386055,0,0
552,4444,0,0,0,496716910,10453640,9406233,0,0
553,4447,0,0,0,496822389,10455553,9407953,0,0
554,4451,0,0,0,497737959,10475213,9425645,0,0
555,4454,0,0,0,497966555,10478363,9428478,0,0
556,4456,0,0,0,498082282,10480217,9430146,0,0
557,4458,0,0,0,498289365,10483090,9432731,0,0
558,4458,0,0,0,498289365,10483090,9432731,0,0
559,4465,0,0,0,498491962,10488018,9437162,0,0
560,4465,0,0,0,498491962,10488018,9437162,0,0
561,4469,0,0,0,498579700,10489940,9438890,0,0
562,4475,0,0,0,498841261,10495335,9443743,0,0
563,4478,0,0,0,499019704,10498516,9446604,0,0
564,4481,0,0,0,499085684,10500655,9448528,0,0
565,4485,0,0,0,499369790,10506488,9453775,0,0
566,4491,0,0,0,499564950,10510151,9457069,0,0
567,4498,0,0,0,500382877,10524897,9470338,0,0
568,4504,0,0,0,501460228,10557708,9499866,0,0
569,4511,0,0,0,502069462,10567665,9508823,0,0
570,4518,0,0,0,502578229,10578837,9518874,0,0
571,4523,0,0,0,503489022,10600487,9538357,0,0
572,4526,0,0,0,503644795,10602169,9539869,0,0
573,4528,0,0,0,503843158,10604469,9541938,0,0
574,4530,0,0,0,503867528,10604791,9542227,0,0
575,4533,0,0,0,504476734,10612616,9549269,0,0
576,4536,0,0,0,505210161,10631272,9566058,0,0
577,4539,0,0,0,505572547,10642833,9576461,0,0
578,4546,0,0,0,506261191,10652712,9585349,0,0
579,4552,0,0,0,507339698,10671623,9602365,0,0
580,4559,0,0,0,508059826,10686080,9615372,0,0
581,4564,0,0,0,508544856,10695263,9623635,0,0
582,4569,0,0,0,508868901,10703040,9630631,0,0
583,4573,0,0,0,509148457,10708815,9635827,0,0
584,4576,0,0,0,509342219,10712744,9639362,0,0
585,4581,0,0,0,509876329,10722065,9647749,0,0
586,4583,0,0,0,510305236,10729344,9654300,0,0
587,4584,0,0,0,510321684,10729914,9654813,0,0
588,4585,0,0,0,510330580,10730033,9654920,0,0
589,4590,0,0,0,510615162,10735568,9659899,0,0
590,4591,0,0,0,510632323,10735850,9660152,0,0
591,4597,0,0,0,510995506,10742854,9666454,0,0
592,4605,0,0,0,511421913,10748294,9671345,0,0
593,4610,0,0,0,513147908,10771068,9691840,0,0
594,4613,0,0,0,513348287,10775470,9695801,0,0
595,4615,0,0,0,513472444,10777406,9697543,0,0
596,4619,0,0,0,513580359,10779313,9699257,0,0
597,4624,0,0,0,514357718,10790806,9709598,0,0
598,4626,0,0,0,514409146,10791714,9710414,0,0
599,4631,0,0,0,514490807,10793667,9712169,0,0
600,4637,0,0,0,515025785,10809271,9726210,0,0
601,4641,0,0,0,515417849,10817252,9733391,0,0
602,4646,0,0,0,516029968,10827907,9742977,0,0
603,4646,0,0,0,516029968,10827907,9742977,0,0
604,4650,0,0,0,516280423,10834906,9749274,0,0
605,4654,0,0,0,516370955,10836674,9750863,0,0
606,4659,0,0,0,516575051,10840510,9754313,0,0
607,4666,0,0,0,516781506,10844266,9757690,0,0
608,4669,0,0,0,516856168,10845286,9758606,0,0
609,4671,0,0,0,519725895,10871287,9782006,0,0
610,4674,0,0,0,519892465,10874356,9784766,0,0
611,4675,0,0,0,519949682,10874886,9785243,0,0
612,4675,0,0,0,519949682,10874886,9785243,0,0
613,4675,0,0,0,519949682,10874886,9785243,0,0
614,4677,0,0,0,520025270,10875874,9786132,0,0
615,4678,0,0,0,520107061,10877290,9787406,0,0
616,4679,0,0,0,520151922,10878166,9788194,0,0
617,4685,0,0,0,520581286,10887835,9796894,0,0
618,4689,0,0,0,522602889,10911917,9818566,0,0
619,4694,0,0,0,523272584,10928090,9833120,0,0
620,4698,0,0,0,523338444,10929289,9834197,0,0
621,4702,0,0,0,523673268,10935255,9839565,0,0
622,4704,0,0,0,523758886,10936351,9840551,0,0
623,4704,0,0,0,523758886,10936351,9840551,0,0
624,4707,0,0,0,524272523,10948692,9851656,0,0
625,4710,0,0,0,524415002,10950323,9853123,0,0
626,4713,0,0,0,526768154,10978119,9878138,0,0
627,4716,0,0,0,527095473,10982115,9881733,0,0
628,4721,0,0,0,527249628,10984991,9884318,0,0
629,4725,0,0,0,527330994,10986753,9885903,0,0
630,4730,0,0,0,529407004,11047127,9940238,0,0
631,4730,0,0,0,529407004,11047127,9940238,0,0
632,4735,0,0,0,530443468,11069961,9960787,0,0
633,4741,0,0,0,531291337,11088001,9977021,0,0
634,4745,0,0,0,531753502,11102021,9989637,0,0
635,4746,0,0,0,531764394,11102281,9989871,0,0
636,4751,0,0,0,532348608,11116901,10003027,0,0
637,4755,0,0,0,532550236,11121440,10007110,0,0
638,4758,0,0,0,532690569,11124037,10009446,0,0
639,4763,0,0,0,532931628,11127222,10012310,0,0
640,4768,0,0,0,533358227,11134644,10018987,0,0
641,4770,0,0,0,533454505,11136437,10020600,0,0
642,4771,0,0,0,533673999,11140491,10024248,0,0
643,4772,0,0,0,533740423,11141896,10025512,0,0
644,4772,0,0,0,533740423,11141896,10025512,0,0
645,4775,0,0,0,533927298,11145781,10029007,0,0
646,4777,0,0,0,534180279,11150239,10033018,0,0
647,4783,0,0,0,537345985,11242112,10115701,0,0
648,4786,0,0,0,537656092,11246341,10119506,0,0
649,4789,0,0,0,537788778,11249335,10122199,0,0
650,4793,0,0,0,537907411,11251257,10123927,0,0
651,4793,0,0,0,537907411,11251257,10123927,0,0
652,4796,0,0,0,538022685,11253502,10125946,0,0
653,4798,0,0,0,538094673,11254409,10126761,0,0
654,4802,0,0,0,538413511,11259763,10131578,0,0
655,4806,0,0,0,539042739,11270407,10141156,0,0
656,4807,0,0,0,539066184,11270530,10141266,0,0
657,4810,0,0,0,539638353,11282152,10151724,0,0
658,4812,0,0,0,539791883,11284684,10154002,0,0
659,4821,0,0,0,541514930,11310213,10176974,0,0
660,4824,0,0,0,541799519,11314945,10181231,0,0
661,4829,0,0,0,542574163,11327205,10192262,0,0
662,4831,0,0,0,542993846,11334068,10198438,0,0
663,4840,0,0,0,543489480,11345713,10208916,0,0
664,4842,0,0,0,543664843,11348181,10211136,0,0
665,4846,0,0,0,543963174,11352080,10214643,0,0
666,4849,0,0,0,544317425,11357173,10219225,0,0
667,4850,0,0,0,544338990,11357817,10219804,0,0
668,4856,0,0,0,545126322,11369485,10230303,0,0
669,4857,0,0,0,545216776,11370860,10231540,0,0
670,4860,0,0,0,545357004,11374851,10235130,0,0
671,4867,0,0,0,546185819,11391551,10250157,0,0
672,4872,0,0,0,547041632,11406987,10264047,0,0
673,4876,0,0,0,547597317,11416929,10272993,0,0
674,4881,0,0,0,547961527,11424781,10280057,0,0
675,4887,0,0,0,548434742,11434503,10288803,0,0
676,4892,0,0,0,549098523,11449564,10302355,0,0
677,4895,0,0,0,549601863,11461657,10313237,0,0
678,4899,0,0,0,549995784,11470976,10321623,0,0
679,4906,0,0,0,551300287,11503916,10351265,0,0
680,4910,0,0,0,552048729,11523146,10368571,0,0
681,4918,0,0,0,553371119,11555262,10397472,0,0
682,4928,0,0,0,555543224,11592602,10431075,0,0
683,4937,0,0,0,556320750,11607603,10444573,0,0
684,4941,0,0,0,556890560,11624037,10459362,0,0
685,4944,0,0,0,557085831,11626369,10461460,0,0
686,4945,0,0,0,557654056,11634351,10468643,0,0
687,4950,0,0,0,558107033,11644145,10477456,0,0
688,4953,0,0,0,558599391,11650835,10483476,0,0
689,4957,0,0,0,559570579,11662911,10494341,0,0
690,4965,0,0,0,560176063,11672005,10502523,0,0
691,4967,0,0,0,560347166,11674543,10504806,0,0
692,4972,0,0,0,560624576,11678438,10508310,0,0
693,4973,0,0,0,560673362,11678959,10508778,0,0
694,4981,0,0,0,561666479,11696981,10524993,0,0
695,4985,0,0,0,562048001,11702343,10529816,0,0
696,4989,0,0,0,562383642,11709025,10535827,0,0
697,4995,0,0,0,562645497,11714050,10540347,0,0
698,4997,0,0,0,562796951,11715665,10541800,0,0
699,4999,0,0,0,563111094,11719180,10544963,0,0
700,5000,0,0,0,563250240,11721708,10547238,0,0
701,5005,0,0,0,564660306,11744697,10567926,0,0
702,5009,0,0,0,565134759,11753251,10575622,0,0
703,5016,0,0,0,565670279,11763136,10584516,0,0
704,5020,0,0,0,566058039,11768720,10589539,0,0
705,5022,0,0,0,566351980,11772331,10592788,0,0
706,5025,0,0,0,566610842,11775517,10595654,0,0
707,5027,0,0,0,566696061,11776438,10596482,0,0
708,5029,0,0,0,566956900,11780137,10599810,0,0
709,5031,0,0,0,567395611,11787470,10606408,0,0
710,5033,0,0,0,567710226,11791322,10609874,0,0
711,5034,0,0,0,567783379,11792305,10610758,0,0
712,5039,0,0,0,568092527,11796311,10614361,0,0
713,5043,0,0,0,568412573,11803340,10620686,0,0
714,5050,0,0,0,568935519,11814807,10631003,0,0
715,5055,0,0,0,569617190,11828543,10643362,0,0
716,5059,0,0,0,570666476,11838619,10652429,0,0
717,5062,0,0,0,570742712,11839549,10653265,0,0
718,5062,0,0,0,570742712,11839549,10653265,0,0
719,5063,0,0,0,570790397,11840454,10654079,0,0
720,5065,0,0,0,570989090,11845902,10658981,0,0
721,5065,0,0,0,570989090,11845902,10658981,0,0
722,5067,0,0,0,571140127,11848441,10661265,0,0
723,5067,0,0,0,571140127,11848441,10661265,0,0
724,5070,0,0,0,571270383,11850662,10663262,0,0
725,5071,0,0,0,571435993,11857866,10669745,0,0
726,5071,0,0,0,571435993,11857866,10669745,0,0
727,5072,0,0,0,571531567,11858540,10670351,0,0
728,5074,0,0,0,571774241,11864316,10675549,0,0
729,5075,0,0,0,571842108,11866300,10677334,0,0
730,5076,0,0,0,572063175,11870266,10680903,0,0
731,5076,0,0,0,572063175,11870266,10680903,0,0
732,5080,0,0,0,572754038,11886050,10695107,0,0
733,5082,0,0,0,572823283,11887271,10696205,0,0
734,5083,0,0,0,572884230,11888178,10697021,0,0
735,5085,0,0,0,572946117,11889104,10697854,0,0
736,5085,0,0,0,572946117,11889104,10697854,0,0
737,5088,0,0,0,573690259,11901880,10709351,0,0
738,5088,0,0,0,573690259,11901880,10709351,0,0
739,5090,0,0,0,573767097,11903082,10710432,0,0
740,5091,0,0,0,573810606,11903676,10710966,0,0
741,5093,0,0,0,573865320,11904733,10711917,0,0
742,5097,0,0,0,574099576,11907936,10714798,0,0
743,5101,0,0,0,574561022,11918321,10724142,0,0
744,5101,0,0,0,574561022,11918321,10724142,0,0
745,5102,0,0,0,574599176,11919077,10724822,0,0
746,5103,0,0,0,574664297,11920290,10725913,0,0
747,5103,0,0,0,574664297,11920290,10725913,0,0
748,5105,0,0,0,574780909,11922236,10727663,0,0
749,5107,0,0,0,574874571,11923884,10729145,0,0
750,5110,0,0,0,575127528,11928637,10733422,0,0
751,5114,0,0,0,575323281,11932199,10736626,0,0
752,5118,0,0,0,575410185,11934264,10738483,0,0
753,5119,0,0,0,575555578,11937748,10741618,0,0
754,5124,0,0,0,576171129,11949959,10752605,0,0
755,5129,0,0,0,576442824,11954862,10757016,0,0
756,5132,0,0,0,576693926,11959627,10761304,0,0
757,5137,0,0,0,577199565,11965954,10766996,0,0
758,5140,0,0,0,577458146,11972295,10772701,0,0
759,5141,0,0,0,577542088,11973580,10773857,0,0
760,5141,0,0,0,577542088,11973580,10773857,0,0
761,5143,0,0,0,577666940,11975037,10775167,0,0
762,5146,0,0,0,578095824,11985349,10784447,0,0
763,5149,0,0,0,578204551,11987339,10786237,0,0
764,5151,0,0,0,578450346,11994765,10792920,0,0
765,5156,0,0,0,578880102,12006437,10803423,0,0
766,5158,0,0,0,579026008,12008464,10805246,0,0
767,5164,0,0,0,579544640,12023718,10818973,0,0
768,5168,0,0,0,580880908,12059691,10851348,0,0
769,5169,0,0,0,580930343,12060474,10852052,0,0
770,5170,0,0,0,581430029,12072821,10863164,0,0
771,5173,0,0,0,581880565,12079162,10868870,0,0
772,5174,0,0,0,581891087,12079376,10869062,0,0
773,5177,0,0,0,582078200,12083197,10872500,0,0
774,5181,0,0,0,582210693,12084780,10873922,0,0
775,5183,0,0,0,582392914,12087784,10876625,0,0
776,5183,0,0,0,582392914,12087784,10876625,0,0
777,5184,0,0,0,583206343,12097859,10885692,0,0
778,5189,0,0,0,584893739,12144951,10928073,0,0
779,5192,0,0,0,585081083,12150926,10933449,0,0
780,5195,0,0,0,585545811,12161992,10943407,0,0
781,5198,0,0,0,586269925,12185697,10964740,0,0
782,5198,0,0,0,586269925,12185697,10964740,0,0
783,5198,0,0,0,586269925,12185697,10964740,0,0
784,5202,0,0,0,587181685,12216087,10992090,0,0
785,5205,0,0,0,587251055,12218126,10993924,0,0
786,5208,0,0,0,587433346,12222865,10998188,0,0
787,5212,0,0,0,587594999,12225183,11000272,0,0
788,5212,0,0,0,587594999,12225183,11000272,0,0
789,5215,0,0,0,587904901,12234698,11008835,0,0
790,5217,0,0,0,587961086,12235328,11009402,0,0
791,5219,0,0,0,588050621,12238299,11012075,0,0
792,5220,0,0,0,588125676,12239818,11013442,0,0
793,5221,0,0,0,588166221,12240813,11014337,0,0
794,5223,0,0,0,588435308,12244938,11018049,0,0
795,5225,0,0,0,588598756,12248591,11021336,0,0
796,5226,0,0,0,588606979,12248714,11021446,0,0
797,5229,0,0,0,588886776,12253442,11025700,0,0
798,5232,0,0,0,589107754,12258821,11030540,0,0
799,5237,0,0,0,589835138,12272517,11042865,0,0
800,5237,0,0,0,589835138,12272517,11042865,0,0
801,5239,0,0,0,589900352,12274119,11044306,0,0
802,5242,0,0,0,590523835,12282994,11052292,0,0
803,5243,0,0,0,590672314,12285618,11054653,0,0
804,5245,0,0,0,590744440,12287092,11055979,0,0
805,5247,0,0,0,591111567,12294991,11063088,0,0
806,5247,0,0,0,591111567,12294991,11063088,0,0
807,5248,0,0,0,591127783,12295541,11063583,0,0
808,5248,0,0,0,591127783,12295541,11063583,0,0
809,5249,0,0,0,591212661,12297146,11065027,0,0
810,5250,0,0,0,591219109,12297296,11065162,0,0
811,5252,0,0,0,591502374,12299874,11067482,0,0
812,5253,0,0,0,591571641,12300397,11067952,0,0
813,5257,0,0,0,594194840,12382391,11141745,0,0
814,5261,0,0,0,594579983,12393131,11151409,0,0
815,5263,0,0,0,594685279,12395360,11153414,0,0
816,5267,0,0,0,595027497,12404076,11161256,0,0
817,5270,0,0,0,595103064,12406136,11163109,0,0
818,5273,0,0,0,595459447,12417430,11173272,0,0
819,5276,0,0,0,595643597,12421940,11177329,0,0
820,5280,0,0,0,596154658,12433880,11188073,0,0
821,5283,0,0,0,596260375,12435769,11189771,0,0
822,5283,0,0,0,596260375,12435769,11189771,0,0
823,5286,0,0,0,596536244,12442976,11196256,0,0
824,5288,0,0,0,596631044,12444425,11197559,0,0
825,5291,0,0,0,596749890,12446684,11199590,0,0
826,5294,0,0,0,596865023,12450060,11202627,0,0
827,5296,0,0,0,596974082,12452161,11204517,0,0
828,5297,0,0,0,597062069,12453822,11206011,0,0
829,5298,0,0,0,599980406,12548436,11291163,0,0
830,5299,0,0,0,599999421,12548723,11291421,0,0
831,5303,0,0,0,600807579,12565325,11306361,0,0
832,5303,0,0,0,600807579,12565325,11306361,0,0
833,5305,0,0,0,600878458,12566380,11307310,0,0
834,5306,0,0,0,600903172,12566763,11307654,0,0
835,5308,0,0,0,600961812,12568864,11309544,0,0
836,5309,0,0,0,600969477,12569032,11309695,0,0
837,5309,0,0,0,600969477,12569032,11309695,0,0
838,5309,0,0,0,600969477,12569032,11309695,0,0
839,5310,0,0,0,600988661,12569224,11309867,0,0
840,5312,0,0,0,601099458,12572508,11312822,0,0
841,5316,0,0,0,601309005,12576448,11316366,0,0
842,5317,0,0,0,601356175,12576884,11316758,0,0
843,5323,0,0,0,601607238,12581903,11321271,0,0
844,5325,0,0,0,601750733,12584563,11323664,0,0
845,5328,0,0,0,602898338,12627435,11362248,0,0
846,5330,0,0,0,603021745,12629160,11363800,0,0
847,5332,0,0,0,603425371,12633856,11368025,0,0
848,5335,0,0,0,603872277,12645275,11378301,0,0
849,5338,0,0,0,604288832,12652749,11385026,0,0
850,5340,0,0,0,604417635,12655055,11387100,0,0
851,5349,0,0,0,606022231,12686041,11414984,0,0
852,5352,0,0,0,606361297,12692545,11420836,0,0
853,5355,0,0,0,606464086,12694669,11422746,0,0
854,5359,0,0,0,607213492,12710992,11437434,0,0
855,5359,0,0,0,607213492,12710992,11437434,0,0
856,5362,0,0,0,607426678,12714189,11440310,0,0
857,5366,0,0,0,607819693,12721243,11446657,0,0
858,5367,0,0,0,607919311,12723728,11448893,0,0
859,5369,0,0,0,608043879,12724677,11449747,0,0
860,5375,0,0,0,608846695,12740498,11463982,0,0
861,5377,0,0,0,609320752,12745015,11468047,0,0
862,5378,0,0,0,609673328,12749417,11472008,0,0
863,5379,0,0,0,609721132,12750840,11473288,0,0
864,5380,0,0,0,609771817,12751876,11474220,0,0
865,5382,0,0,0,609943699,12753976,11476109,0,0
866,5387,0,0,0,610432099,12762696,11483954,0,0
867,5391,0,0,0,611004648,12769845,11490386,0,0
868,5391,0,0,0,611004648,12769845,11490386,0,0
869,5394,0,0,0,611114333,12771516,11491889,0,0
870,5396,0,0,0,611151168,12772143,11492452,0,0
871,5399,0,0,0,611350713,12774682,11494736,0,0
872,5404,0,0,0,611624932,12780184,11499685,0,0
873,5410,0,0,0,612078026,12788852,11507483,0,0
874,5412,0,0,0,612168924,12789766,11508305,0,0
875,5415,0,0,0,612475064,12794891,11512917,0,0
876,5415,0,0,0,612475064,12794891,11512917,0,0
877,5416,0,0,0,612483727,12794955,11512974,0,0
878,5420,0,0,0,612678113,12798784,11516418,0,0
879,5423,0,0,0,612964669,12803245,11520432,0,0
880,5423,0,0,0,612964669,12803245,11520432,0,0
881,5429,0,0,0,614130297,12828821,11543447,0,0
882,5432,0,0,0,614484866,12838467,11552127,0,0
883,5434,0,0,0,614812731,12844541,11557592,0,0
884,5437,0,0,0,615068951,12848785,11561410,0,0
885,5438,0,0,0,615391498,12856209,11568091,0,0
886,5438,0,0,0,615391498,12856209,11568091,0,0
887,5440,0,0,0,615544470,12859545,11571093,0,0
888,5442,0,0,0,615744556,12863440,11574598,0,0
889,5444,0,0,0,615808752,12864279,11575353,0,0
890,5449,0,0,0,616164448,12872007,11582306,0,0
891,5450,0,0,0,616271959,12873313,11583481,0,0
892,5453,0,0,0,616596634,12877958,11587660,0,0
893,5456,0,0,0,616973246,12884256,11593328,0,0
894,5456,0,0,0,616973246,12884256,11593328,0,0
895,5457,0,0,0,617027919,12884678,11593707,0,0
896,5459,0,0,0,617099416,12886028,11594921,0,0
897,5462,0,0,0,617781443,12899969,11607466,0,0
898,5465,0,0,0,617895741,12901993,11609286,0,0
899,5466,0,0,0,618012321,12903388,11610541,0,0
900,5470,0,0,0,618325456,12908771,11615384,0,0
901,5474,0,0,0,618873029,12921076,11626457,0,0
902,5475,0,0,0,619046834,12922480,11627720,0,0
903,5477,0,0,0,619239378,12926439,11631283,0,0
904,5480,0,0,0,619328272,12928362,11633013,0,0
905,5480,0,0,0,619328272,12928362,11633013,0,0
906,5483,0,0,0,619676726,12934069,11638148,0,0
907,5485,0,0,0,621054129,12949629,11652151,0,0
908,5487,0,0,0,621214044,12952935,11655125,0,0
909,5487,0,0,0,621214044,12952935,11655125,0,0
910,5494,0,0,0,621785397,12963513,11664641,0,0
911,5497,0,0,0,622058706,12968912,11669499,0,0
912,5499,0,0,0,622097632,12969513,11670039,0,0
913,5502,0,0,0,622274492,12973136,11673298,0,0
914,5503,0,0,0,622309384,12973740,11673841,0,0
915,5504,0,0,0,622333694,12974110,11674174,0,0
916,5506,0,0,0,622398216,12975171,11675128,0,0
917,5507,0,0,0,622500719,12977186,11676941,0,0
918,5507,0,0,0,622500719,12977186,11676941,0,0
919,5508,0,0,0,622636219,12978913,11678495,0,0
920,5508,0,0,0,622636219,12978913,11678495,0,0
921,5509,0,0,0,622644350,12978998,11678571,0,0
922,5510,0,0,0,622652497,12979044,11678612,0,0
923,5513,0,0,0,623045278,12982337,11681574,0,0
924,5516,0,0,0,623143868,12983468,11682591,0,0
925,5516,0,0,0,623143868,12983468,11682591,0,0
926,5518,0,0,0,623238461,12986712,11685509,0,0
927,5521,0,0,0,623639110,12991026,11689390,0,0
928,5522,0,0,0,623646157,12991139,11689491,0,0
929,5523,0,0,0,623778584,12993398,11691524,0,0
930,5523,0,0,0,623778584,12993398,11691524,0,0
931,5524,0,0,0,623784630,12993543,11691654,0,0
932,5524,0,0,0,623784630,12993543,11691654,0,0
933,5526,0,0,0,623865053,12994243,11692283,0,0
934,5526,0,0,0,623865053,12994243,11692283,0,0
935,5526,0,0,0,623865053,12994243,11692283,0,0
936,5528,0,0,0,624083151,12997775,11695461,0,0
937,5531,0,0,0,624385149,13001773,11699058,0,0
938,5533,0,0,0,624579768,13003324,11700453,0,0
939,5533,0,0,0,624579768,13003324,11700453,0,0
940,5533,0,0,0,624579768,13003324,11700453,0,0
941,5533,0,0,0,624579768,13003324,11700453,0,0
942,5534,0,0,0,624587094,13003486,11700598,0,0
943,5536,0,0,0,624639339,13003786,11700867,0,0
944,5537,0,0,0,625056042,13017684,11713375,0,0
945,5537,0,0,0,625056042,13017684,11713375,0,0
946,5539,0,0,0,625273724,13021262,11716594,0,0
947,5539,0,0,0,625273724,13021262,11716594,0,0
948,5543,0,0,0,625788115,13033003,11727158,0,0
949,5544,0,0,0,625803389,13033309,11727433,0,0
950,5545,0,0,0,625809419,13033456,11727565,0,0
951,5548,0,0,0,626157786,13042252,11735479,0,0
952,5549,0,0,0,626291106,13044653,11737639,0,0
953,5550,0,0,0,626329589,13045251,11738177,0,0
954,5550,0,0,0,626329589,13045251,11738177,0,0
955,5551,0,0,0,626399012,13046397,11739208,0,0
956,5556,0,0,0,627373094,13073160,11763293,0,0
957,5557,0,0,0,627429722,13074085,11764125,0,0
958,5558,0,0,0,627510411,13076282,11766102,0,0
959,5559,0,0,0,627556727,13076987,11766736,0,0
960,5559,0,0,0,627556727,13076987,11766736,0,0
961,5560,0,0,0,627562901,13077035,11766779,0,0
962,5561,0,0,0,627579772,13077611,11767297,0,0
963,5561,0,0,0,627579772,13077611,11767297,0,0
964,5562,0,0,0,627890312,13084069,11773109,0,0
965,5565,0,0,0,628201824,13091249,11779570,0,0
966,5567,0,0,0,628735403,13096650,11784430,0,0
967,5569,0,0,0,628871457,13098669,11786246,0,0
968,5570,0,0,0,629057994,13101837,11789097,0,0
969,5571,0,0,0,629165236,13103297,11790411,0,0
970,5572,0,0,0,629768481,13110238,11796657,0,0
971,5575,0,0,0,631637303,13137102,11820833,0,0
972,5575,0,0,0,631637303,13137102,11820833,0,0
973,5577,0,0,0,632399271,13148320,11830928,0,0
974,5579,0,0,0,632572973,13149846,11832301,0,0
975,5580,0,0,0,633361220,13160834,11842190,0,0
976,5582,0,0,0,633479246,13162612,11843789,0,0
977,5582,0,0,0,633479246,13162612,11843789,0,0
978,5585,0,0,0,634015201,13170781,11851141,0,0
979,5586,0,0,0,634066612,13172007,11852244,0,0
980,5589,0,0,0,634220500,13175560,11855440,0,0
981,5589,0,0,0,634220500,13175560,11855440,0,0
982,5589,0,0,0,634220500,13175560,11855440,0,0
983,5591,0,0,0,634250291,13176150,11855970,0,0
984,5593,0,0,0,634569318,13184585,11863560,0,0
985,5595,0,0,0,634613114,13185601,11864473,0,0
986,5600,0,0,0,636253549,13202264,11879468,0,0
987,5602,0,0,0,636357038,13203679,11880740,0,0
988,5604,0,0,0,636427294,13204157,11881169,0,0
989,5605,0,0,0,636920866,13208514,11885090,0,0
990,5606,0,0,0,637117274,13211622,11887887,0,0
991,5606,0,0,0,637117274,13211622,11887887,0,0
992,5609,0,0,0,637412685,13220243,11895645,0,0
993,5611,0,0,0,637482733,13221363,11896652,0,0
994,5612,0,0,0,637601780,13222469,11897647,0,0
995,5612,0,0,0,637601780,13222469,11897647,0,0
996,5612,0,0,0,637601780,13222469,11897647,0,0
997,5614,0,0,0,637665838,13223626,11898688,0,0
998,5615,0,0,0,637672695,13223667,11898724,0,0
999,5618,0,0,0,638907038,13236811,11910552,0,0
1000,5619,0,0,0,638915525,13236987,11910710,0,0
1001,5622,0,0,0,638981227,13238276,11911869,0,0
1002,5623,0,0,0,639231086,13242860,11915994,0,0
1003,5626,0,0,0,639514905,13249599,11922058,0,0
1004,5628,0,0,0,639587918,13251082,11923391,0,0
1005,5628,0,0,0,639587918,13251082,11923391,0,0
1006,5629,0,0,0,639595652,13251124,11923428,0,0
1007,5629,0,0,0,639595652,13251124,11923428,0,0
1008,5629,0,0,0,639595652,13251124,11923428,0,0
1009,5631,0,0,0,639736327,13252757,11924897,0,0
1010,5633,0,0,0,639836761,13254022,11926035,0,0
1011,5635,0,0,0,639993887,13257371,11929048,0,0
1012,5635,0,0,0,639993887,13257371,11929048,0,0
1013,5635,0,0,0,639993887,13257371,11929048,0,0
1014,5636,0,0,0,640044235,13258252,11929840,0,0
1015,5639,0,0,0,640584000,13271476,11941741,0,0
1016,5642,0,0,0,641184454,13279640,11949087,0,0
1017,5643,0,0,0,641324806,13281660,11950905,0,0
1018,5643,0,0,0,641324806,13281660,11950905,0,0
1019,5643,0,0,0,641324806,13281660,11950905,0,0
1020,5645,0,0,0,641694725,13286305,11955085,0,0
